User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
4191,63.63355349,99.4195364,16630.53985,5.988167228,Active,1
1892,79.18180707,95.38519543,6198.19021,6.431784041,Highly_Active,7
3030,105.5647875,96.23074248,15871.59842,7.780591653,Seddentary,1
4160,69.03838358,,10668.03543,4.710296492,Highly_Active,9
3376,105.7601801,98.97261542,14013.42564,3.995298749,Highly_Active,10
1579,73.85615556,98.88073916,7536.261276,5.964343057,Actve,5
2933,83.45779808,97.18492313,5117.481268,6.621056878,Highly_Active,8
2380,89.39574267,100,504.6414791,6.604090215,Highly_Active,7
4681,90.4877621,96.34377222,12608.53195,8.625803063,Seddentary,5
,80.08597063,94.12746261,1939.602436,5.081148683,Sedentary,3
2640,71.55471423,94.70423729,261.4492801,6.284433712,Active,3
1951,87.42100477,98.35894741,5124.252021,8.760902344,Sedentary,2
4156,81.36011143,98.01444137,7007.521567,6.083232965,Highly Active,6
3682,68.46201321,99.53345189,7589.474868,9.480463506,Sedentary,9
1987,96.1363175,99.3344764,7754.612259,6.148555327,Seddentary,10
4612,81.86097957,97.95254293,7423.601463,5.458938265,Seddentary,8
4720,63.76215208,,11558.82804,6.441253686,Actve,1
2218,62.0076245,96.9286158,10268.32941,6.889387861,Active,
1920,104.3837494,97.07756321,11730.31652,5.882680981,Seddentary,2
3785,67.6107745,100,4316.701904,7.097208813,Seddentary,6
2355,86.29417579,97.80868227,454.1500217,6.276235609,Sedentary,10
1169,80.65280827,100,7143.324277,8.404225859,Highly Active,8
1520,85.78424366,98.41928729,1651.959421,7.261838933,Active,5
2486,103.6772038,97.854757,13738.90861,6.516142636,Actve,1
1039,89.95974122,97.06998332,8952.527085,6.025239761,Highly_Active,2
3274,87.53656086,99.0436589,10163.14785,7.70426228,Actve,1
4332,72.04690882,95.97466574,2362.246759,6.546752897,Highly Active,8
2418,65.03140179,97.94162693,7017.786024,5.821287406,Highly_Active,1
1954,111.2919852,98.22193361,5256.679,5.415289438,Highly_Active,1
4297,74.37245715,98.40127115,2188.1458,7.549094973,Highly Active,6
1983,73.39966423,,11707.59926,5.792547295,Actve,6
4195,79.33189283,97.23371834,5588.907029,6.050116716,Highly_Active,6
1974,77.87182667,98.62753135,1481.862625,7.32988614,Highly_Active,3
1037,98.89164322,98.45330314,2549.393509,8.106346681,Highly_Active,8
3375,83.09410253,100,1803.306791,7.392729418,Highly Active,1
2274,55.3511352,97.59617373,2621.835229,7.779144255,Seddentary,4
4972,65.10542918,95.64819025,1459.243281,7.564366191,Highly_Active,9
2199,75.16064114,97.07265201,3246.914082,,Seddentary,10
2625,90.38461645,95.90809559,8288.806251,7.091875873,Sedentary,7
1913,52.19355222,100,22410.59215,9.238838213,Sedentary,3
1453,82.40824044,99.61092405,1654.807823,,Sedentary,9
1036,85.96969174,,2495.020902,4.861325988,Highly Active,6
4387,88.23549636,98.796311,15.09125286,2.710434418,Actve,4
2711,209.7739235,97.85278074,1786.998129,9.403363126,Active,5
4020,228.498078,95.28095488,3794.43059,9.471210428,Seddentary,2
1795,62.77481336,97.13198555,4335.861203,5.013713984,Actve,2
1972,89.18238493,93.20237504,2167.885827,8.428946279,Actve,6
1592,74.0753111,99.39102642,1140.292752,8.048804572,Actve,5
2137,75.64328399,98.27498682,5795.871448,7.461835361,Actve,2
4111,75.47658339,98.15501089,3683.816283,7.254796182,Highly Active,5
2324,84.75182422,96.56615508,3889.124308,5.383049951,Seddentary,8
3271,58.42790612,97.80360861,15775.27023,6.693975234,Actve,2
1317,,99.20748577,5769.856885,7.021951871,Active,1
3396,88.06293133,98.79159717,3441.043982,6.60460589,Actve,
3162,70.47775131,95.81639247,2049.235686,6.417904035,Highly Active,9
3745,75.03701494,96.6147712,3917.632407,8.450587123,Highly_Active,4
2346,62.10831422,99.33269031,13856.84152,8.023528804,Highly_Active,3
2591,,97.46817296,23486.8891,7.811364786,Highly_Active,10
4111,77.96122263,100,3315.054663,7.898578912,Highly Active,1
2889,78.05808791,96.07264262,1641.043133,6.843988519,Active,2
3087,69.94405826,97.61648327,17216.28199,8.248997068,Active,9
4930,56.25331431,97.25276424,1091.968873,4.702825443,Sedentary,7
2996,81.85586095,97.56851464,2470.625902,6.604336427,Sedentary,1
2772,69.58043778,,1598.37616,7.562074198,Sedentary,7
2312,63.75987824,94.30929075,5840.22713,7.315170621,nan,4
2285,94.13897979,99.13822691,3677.325468,7.06152932,Sedentary,2
1215,60.37267876,100,2369.550378,7.890631387,Actve,6
4218,83.42876414,97.07441978,10224.95689,8.66156303,Sedentary,10
3383,52.50692477,98.57435468,7636.940672,4.904687824,Highly Active,6
4239,53.45676295,97.66878459,37843.61737,6.950538763,Active,8
3139,82.24017612,97.65398138,2617.645114,5.416503219,Highly_Active,5
3400,69.95794891,96.77722855,13063.01601,8.10505877,Highly Active,5
3618,57.46728312,99.39127371,2521.844294,7.585981311,Active,
4642,89.24903127,98.50093982,63.54910086,5.044499068,Highly Active,9
3863,80.56972376,96.68102451,1145.029124,6.48998321,Actve,10
2704,,99.5558602,4971.633508,4.248297012,Highly Active,10
,,100,11625.46256,7.924790011,Active,7
1362,59.04173155,100,413.8863787,5.696260106,Seddentary,3
3604,49.38159698,97.69931041,12487.14743,4.804685507,Active,9
,62.69158586,96.31019881,8813.301162,5.981580025,Active,1
2716,74.37296628,96.26600068,245.9025961,7.375782259,Active,9
2193,76.16064491,97.04547746,786.662754,6.930349896,Active,6
1355,50.47702145,97.17847324,550.4997045,5.766339745,Highly Active,2
1190,53.80347537,99.74013612,7954.046365,6.34258348,Sedentary,1
4738,63.5864133,94.26093834,5763.262945,6.062349658,Seddentary,8
3469,64.54473654,97.87571938,3111.533439,5.098879691,nan,4
1699,86.42698251,96.96832572,647.1989065,ERROR,Highly Active,8
3054,68.80017622,96.55580898,3494.37215,6.490339031,Seddentary,7
3180,86.13944991,99.03666454,8023.737958,7.377510161,Active,5
4818,91.43737254,96.67334817,686.4681762,6.476087115,Highly_Active,4
1556,83.33505754,97.7220206,13594.08691,9.574620238,Highly Active,4
4189,,99.72951532,454.8213223,5.60632296,Sedentary,7
3808,70.43974657,97.42532082,6558.914932,6.437172033,Sedentary,8
2054,72.50541326,100,1467.685564,7.229145741,Seddentary,8
3582,74.18364336,96.4010404,672.7990123,7.161051698,Highly_Active,7
1425,43.76731383,92.28299629,3069.225843,6.116159845,Active,1
4465,63.53871699,,7695.777041,6.418675017,Highly_Active,1
3719,54.56633684,98.62350474,903.214315,6.375011374,Seddentary,1
3410,61.10156097,100,4519.802949,7.524896022,Seddentary,3
4508,71.11966572,98.85855747,3647.394136,5.45764788,Sedentary,3
4741,63.87671094,100,3903.638334,2.849386753,Active,1
2574,62.20481155,98.62406549,20104.29594,5.985329527,Actve,5
4998,72.03045837,100,3005.040987,9.031771002,Highly_Active,8
3129,67.61688314,99.68140254,33480.79644,7.701921787,Highly_Active,2
3403,77.99534863,96.82938081,5411.262005,4.147053935,Active,7
4329,68.70215713,97.10196479,12937.45926,7.512649016,Active,3
4789,51.48586482,97.51756922,3003.260848,6.812648252,Highly_Active,10
1588,59.53376522,100,620.0883805,5.937599616,Sedentary,2
3012,70.07923991,96.87145711,617.2577216,4.882819468,Active,6
1519,68.28036798,98.84493321,5975.66505,5.279614299,Sedentary,10
1294,53.79776595,98.21073308,18606.40528,5.660097381,Highly_Active,5
2985,85.1487063,98.46238471,517.1898435,9.252876728,Seddentary,10
2247,79.68335182,98.1174612,8178.377221,7.46015762,Highly Active,8
2548,65.98811203,97.26790199,5798.777788,5.435620513,Active,7
4117,72.54463855,95.75205811,7393.912485,5.686997215,Highly_Active,7
2690,58.92189719,96.13060491,1699.326403,,Actve,1
2136,87.79601801,99.49227602,511.8234093,5.850234959,Sedentary,6
2256,106.0339553,98.94086994,543.6744501,6.523519063,Sedentary,6
3064,65.33119594,98.41971201,1983.272317,6.281400609,Actve,5
1359,93.35898523,100,1682.377494,6.645906737,Seddentary,5
4294,62.08811694,100,945.5890541,3.502525288,Highly_Active,2
3913,67.02057814,96.11792709,2152.174693,7.70043565,Highly Active,6
1699,96.50535348,100,5344.592338,5.659802577,Highly_Active,9
1447,73.20241445,95.60041794,20902.38814,7.860273605,Highly Active,2
3903,85.3047553,97.12599275,17881.48629,9.794109684,Active,1
3412,70.95808637,98.32933773,2219.426716,4.320996182,Seddentary,3
1674,47.95896555,99.68262025,,6.647645521,Seddentary,10
2007,110.061177,95.47758808,38036.69642,5.869883802,Sedentary,7
2349,71.74840281,98.15848213,4529.302384,7.092219176,Active,9
3514,,98.23442878,26813.43756,3.338979494,Actve,7
3461,64.0120842,95.0756302,5399.910843,5.962641485,Seddentary,10
4526,86.70197436,98.87604077,15223.0886,5.272066611,Highly Active,10
1585,85.59879463,97.75467945,4149.574561,8.940543071,Seddentary,10
2256,51.64117991,99.14303385,6810.453727,9.288953703,Sedentary,3
2247,77.56649381,97.05847328,5371.178565,6.070818391,Seddentary,5
1993,88.15651504,97.25456562,1738.128619,4.779115702,Actve,3
4902,93.006553,100,10101.4838,5.242109168,Highly Active,6
2435,84.69673466,96.43542062,394.5524131,6.55858067,Active,6
1571,86.01506202,97.63613029,3150.438016,4.397997765,Active,8
3382,66.89859441,96.97641039,14276.30926,7.278587863,Seddentary,7
2245,56.56441947,98.26948012,4889.70414,6.205596154,Sedentary,2
3084,70.33689278,98.59672377,565.7793019,7.034489081,Active,1
1988,56.2235192,100,1628.206641,7.091592588,Highly Active,6
1277,63.91453371,96.89806623,812.9021309,8.569124297,Sedentary,10
2219,,97.49373756,2276.556688,7.452534706,Sedentary,4
3963,60.88943217,98.49022084,1264.879521,6.939437883,Seddentary,9
2887,82.98429382,94.40914594,8712.367458,6.873867821,Sedentary,2
1483,59.80909105,100,7539.866337,3.532599383,Highly_Active,6
2265,102.5337066,91.51402594,1015.818664,6.76949071,Actve,1
4395,89.8372506,99.43884926,4121.394533,7.41821238,Actve,10
1730,92.84240602,100,2455.263428,6.318168449,Highly_Active,8
3239,64.66265616,99.21098841,,8.997235447,Sedentary,1
2040,78.00444847,99.40094384,6005.81875,4.271903409,Seddentary,9
3571,59.3565796,98.21268731,16026.92512,5.390209898,Highly_Active,10
1917,78.26033691,96.32709895,15933.30752,5.54715977,Highly Active,5
3448,48.48418703,99.57790631,3729.369565,6.513898928,Actve,7
4977,90.93445323,95.18620265,3496.836279,5.530275509,Active,7
1885,65.32657014,95.63638958,5108.327741,4.639176521,Highly Active,9
3752,79.54267259,97.08978453,4498.709143,5.966324566,Sedentary,4
1021,82.32711227,99.04468115,446.4331939,8.022189623,Sedentary,10
1473,66.69053932,95.52570777,6051.692468,7.631279346,Actve,9
4191,63.02608607,99.34833659,6151.826037,5.457625934,Seddentary,8
3257,73.19688398,98.87850051,4189.154616,5.939979288,Seddentary,8
3353,87.04448526,98.15981904,3740.627284,5.333545045,Highly Active,1
4341,72.79521857,94.66447714,19571.94666,4.607809277,Actve,8
1703,84.04436679,99.84259907,6428.470028,7.140465424,Active,9
1686,86.91137309,97.50919206,11860.37561,4.578326903,Highly_Active,1
1284,72.11320677,97.85908944,21529.65297,7.494284383,Sedentary,3
1715,73.30985248,97.02005861,11628.86592,9.227963942,Actve,1
4747,77.08211068,94.87638563,20050.41984,7.063521622,Active,10
1762,256.3773774,96.02612335,9969.240744,7.434143975,Sedentary,4
2250,69.85077609,99.90106415,1305.323571,7.391421223,Seddentary,8
1947,92.06625789,100,1801.703575,5.766997185,Highly Active,5
3428,78.82691178,99.10579862,1508.791083,7.054969532,Active,7
3507,63.950836,99.5083559,2721.557865,6.968549149,Actve,7
2030,74.37009223,100,3069.456548,5.561163852,Seddentary,2
1028,58.19048947,100,11668.80104,2.725527243,Actve,1
1906,54.80989093,99.18354837,3133.334301,4.92812297,Highly Active,7
4104,84.10273873,96.80252769,9093.593748,5.08687414,Highly_Active,8
4717,86.96653382,94.04359296,16390.50209,7.251503869,Highly Active,8
3926,74.5046438,98.12614369,851.6420228,4.281639498,Highly_Active,5
3126,,98.3487744,1.829009528,9.306370985,Highly_Active,1
4999,66.34854499,100,15366.07854,8.943848808,Active,4
3994,77.54819138,99.32949735,1905.014834,8.078269747,Highly Active,7
,104.7221816,98.41314925,1166.000795,5.734885791,Highly_Active,10
1569,90.1454508,96.22337037,2448.975604,3.382161005,Highly Active,4
3006,73.85914007,98.17567642,1440.788908,7.748275599,Actve,1
4609,72.55215968,100,11047.33862,5.378174221,Active,7
4553,69.35413493,97.58779059,7045.57654,7.681315497,Highly Active,3
2453,53.83398966,95.42835371,1281.608965,7.401843355,Sedentary,3
1737,67.75630729,96.28524398,6132.153651,5.839926449,Seddentary,6
,85.11347689,95.28620171,1633.162057,4.669761787,Highly Active,8
1515,61.01972605,96.62456158,1540.652218,6.780781028,nan,
3000,70.79914018,95.72270359,6334.807742,4.145453341,Highly Active,5
4170,58.22728287,99.09899931,7648.836755,6.921692239,Highly_Active,2
3444,86.78166945,99.37189667,2974.698464,7.205240703,Seddentary,4
4560,55.90152558,100,10089.91459,5.510720851,Actve,9
1038,83.89016861,97.89888803,12707.25281,4.245297028,Active,1
4342,90.42960915,97.86363978,17367.31202,8.942401839,Active,5
1886,70.14936231,98.69093638,6885.618074,5.697790739,Active,2
3844,64.69614877,96.874929,1739.452889,6.18907808,Active,4
3204,82.1267693,95.74569174,9661.20642,8.13714078,Active,4
2098,99.03637718,96.19585599,798.8143633,5.647540112,Sedentary,5
3931,95.12516342,99.21642421,1399.53503,5.357747567,Highly_Active,6
2823,73.89359338,99.83424054,12519.45501,9.5151924,Actve,
4201,61.75226146,100,16920.43057,5.40100368,Actve,8
2710,71.51861296,95.94612585,483.328106,8.325219301,Highly Active,2
1973,49.6513671,95.85696188,2619.001702,6.729515072,nan,3
4155,66.66442313,94.19219085,6944.222973,6.697848691,Active,3
4093,81.75818919,98.31026029,19537.86289,5.740204853,Active,9
4530,69.48439374,99.08038366,5919.609963,6.200642502,Actve,9
2562,65.9932629,96.73628458,12042.29507,9.18070739,Actve,10
4778,74.16767093,94.9492479,17925.42241,7.782803318,Seddentary,10
3896,70.95969275,100,5123.840214,4.455918612,Highly_Active,1
4453,86.33239711,98.72544724,9441.629809,,Seddentary,7
3795,55.09865699,95.54954815,7601.522357,7.074421902,Seddentary,3
4511,82.89701347,97.27848396,7789.593932,7.458143787,Active,4
4675,74.30792451,100,5095.136633,7.65005344,Actve,2
1988,81.51417241,99.89682403,6832.130168,6.38480674,Highly_Active,1
1020,54.1634703,97.34270092,5657.934657,5.22591502,Sedentary,2
3350,88.24569484,96.08759981,7107.809851,5.28501277,Highly_Active,2
1868,83.14560816,100,4925.180201,3.049120588,Seddentary,8
1083,100.0981127,95.14316016,1761.674568,8.95032738,Highly_Active,9
4845,62.50894645,98.99878183,8280.468415,2.556105527,Highly_Active,3
2682,66.22535846,98.96442374,3391.918259,6.137835394,Highly_Active,3
2976,48.23726029,100,956.6862922,3.842710954,Seddentary,8
4524,62.64602482,99.12438715,13341.91004,5.623355565,Actve,9
2410,96.51456229,99.24647032,1400.664837,7.364295625,Sedentary,8
2530,79.42594296,,5446.498577,3.070162389,nan,8
4328,,98.61181587,8938.750378,7.028903083,Active,10
1569,76.99637041,100,7302.95341,7.807232843,Highly_Active,5
4963,74.0767437,98.03053798,1227.63988,5.874129914,Sedentary,2
1933,46.36303344,99.73680401,1510.900469,10.60904669,nan,8
4598,49.07764625,97.19802733,1128.151737,3.132513106,Active,7
4233,91.60161938,95.94297929,527.1935372,3.930615701,Seddentary,8
2980,86.04916146,97.04222077,,6.045267561,Highly Active,Very High
4234,52.7320511,97.50956694,5198.39668,6.075707047,Actve,5
2855,73.0969983,95.9012857,1329.238395,6.671706768,Seddentary,6
4056,64.26442751,95.02041771,24749.32944,7.892424194,Actve,4
1792,91.33256648,100,8400.573914,4.616094527,nan,9
1791,81.71353767,96.8027384,6129.982368,4.462761153,Actve,9
4595,58.43092569,97.43675535,8007.141135,5.45825851,Sedentary,5
2809,76.80361251,96.85237847,4008.286783,8.046411765,Seddentary,10
2294,74.38333902,93.37032548,4442.935267,7.71420715,Seddentary,10
3539,74.42442099,100,15366.47849,6.395336852,nan,5
3255,67.34820922,96.15652083,8959.41478,5.73688382,Highly_Active,6
4610,75.37238031,100,6210.29866,6.270814488,Sedentary,1
2607,62.23845287,96.01522037,20999.94711,7.043092223,Active,2
2083,57.18288139,98.45394305,7606.259478,6.648462976,Highly Active,6
3477,56.30178774,99.90437196,3560.513868,4.387556776,Actve,7
1984,59.26343031,95.64556009,340.346973,4.282719958,Highly Active,8
2680,81.33424694,97.18171732,3467.837152,6.111979473,Highly_Active,4
4676,81.74207756,96.75914616,18113.76871,7.58733756,Highly_Active,8
4380,96.9078794,97.09942517,319.7415542,,Sedentary,Very High
1519,,99.54702504,1428.214752,7.111223128,Seddentary,7
1590,85.52113792,100,11579.12697,3.817162194,Highly_Active,2
2050,75.7059392,97.28592897,3178.413998,6.606633001,Actve,7
2709,79.49397349,98.5392115,1439.693123,5.327569077,Active,5
4633,87.12551145,95.37903656,11837.00922,3.365153469,Active,4
3035,83.73070621,100,5722.083905,5.680343711,Active,6
3246,76.62659985,99.00117128,5565.692881,4.605017301,Sedentary,10
3434,65.79636121,99.67951462,2434.848365,6.085236341,Seddentary,1
1348,79.13697614,97.03699955,7870.412582,7.118957554,Seddentary,9
1959,95.46451754,100,13854.69511,7.18519495,Highly Active,3
2963,77.62998596,98.27787169,9709.811521,3.534355512,Sedentary,9
1692,69.0698863,99.92934203,6634.940784,7.36256961,Sedentary,10
2559,87.32100454,96.15509719,3021.077579,7.119397197,Actve,1
4899,54.22314914,98.36179411,13507.67568,5.864490476,Active,1
1377,69.60069745,93.93918221,5844.710752,4.597539114,Active,4
3946,60.2883762,99.24795557,15424.55113,5.887804974,Highly Active,9
3963,73.17770804,99.11090425,2052.883854,8.916853677,Highly_Active,2
4629,,94.30075918,7435.196465,7.394799715,Highly_Active,8
1526,84.61319456,95.73489994,19153.94883,7.95879153,Active,7
4224,46.98064329,96.36029843,3279.792505,5.01661094,Active,7
3781,65.71928708,,21149.70054,5.701224474,nan,2
3253,52.51402904,92.36810505,3488.384199,4.554555805,Seddentary,1
3502,90.87433767,100,4029.889336,5.502011962,Highly_Active,4
4344,66.26299253,96.5111087,11495.44081,ERROR,Highly Active,4
4965,76.13839231,100,2115.038837,5.8262382,Active,2
2259,76.86063635,98.02362788,8566.206628,5.466341342,Sedentary,4
2875,78.08782755,93.28766829,2480.635018,6.858095644,Highly_Active,3
2763,40,94.83852367,6305.854004,5.638240978,Sedentary,4
1520,80.41691155,98.03836053,10471.54218,6.639100487,nan,9
2701,66.77305404,95.26575897,185.4090885,5.646909025,Actve,4
2016,87.68701784,95.99895497,648.4697308,6.786317773,Sedentary,1
4003,78.04141904,93.06320555,19066.52116,5.929910482,Active,1
4902,283.5857854,97.09216616,11843.255,4.823073917,Sedentary,5
3773,64.0775265,100,14669.53831,8.081131881,Sedentary,7
2013,58.06622081,96.55667782,4045.512796,9.226947929,Highly Active,3
3548,88.35524021,99.06599294,8820.145598,7.246354946,Actve,3
1116,83.45106757,95.84481953,44538.65934,4.247332282,nan,5
3433,78.33321612,100,3965.987039,6.157643537,Highly_Active,6
2367,78.3116535,96.98344834,13131.1556,6.867345343,Seddentary,6
1583,81.30941409,98.50461891,578.2180519,3.972192206,Active,10
1394,55.61611362,,5494.729796,5.695747912,Highly Active,10
2087,91.13351907,,2837.273925,4.392971573,Active,9
4788,72.68916392,95.33759733,5182.998255,4.955430248,Active,1
3768,73.1169348,100,847.8560541,7.00919332,Seddentary,5
1071,68.72826488,98.09856294,3208.539196,ERROR,Highly Active,6
4860,40,96.4085341,557.3167619,4.857474003,Highly Active,8
1273,83.62795598,97.45966542,4224.337324,6.399384746,Active,5
3013,60.02417483,98.83828827,4081.201576,5.956408472,Active,5
2343,,99.34602014,2800.315242,7.824279191,Actve,10
1337,62.6968242,96.83055868,20737.71469,ERROR,Highly_Active,10
2389,69.84711336,99.39917264,606.0274697,5.388699798,Seddentary,8
4566,,97.97274703,12195.93271,8.776119939,Sedentary,10
1606,,96.35221621,3068.744025,4.753943752,Sedentary,10
1165,71.61156249,97.21950742,1556.002471,4.878319371,Actve,7
2567,67.78634994,96.74556287,2227.555733,5.722982397,Sedentary,9
3058,59.39302742,100,16251.9342,8.4031423,Highly Active,8
2324,92.59306116,98.23493416,12196.73114,7.103314328,Active,4
1728,62.97839394,99.48448709,111.1818059,4.906367615,Sedentary,4
3848,83.43111009,100,1115.674188,6.373315248,Active,8
3043,85.02357912,98.18139364,7868.095268,5.972548141,Seddentary,1
1101,88.85898366,,2673.067406,7.174695212,Highly_Active,7
4496,66.81773196,98.05607274,17605.34811,6.437151816,Actve,2
2415,72.01890667,97.80803418,10808.88374,6.79462288,Active,2
1778,72.48237545,97.36708789,14558.26195,6.017587708,Highly Active,
1213,,97.08876955,1499.897712,8.483744695,Highly Active,9
4762,71.36440008,99.05192644,1143.442585,6.43579158,Seddentary,10
2111,81.87719791,95.87262351,18810.52473,5.560478018,Active,10
2576,71.16312034,95.67415345,3624.881636,8.090888965,Actve,2
3448,91.75794247,99.77631256,3761.585286,7.385851155,Actve,5
3635,74.82385272,100,8076.743523,5.135456467,Highly_Active,5
3936,73.01857535,100,3546.105365,0.589987433,Actve,3
4117,80.09261653,97.18613815,14566.81454,7.310632898,Highly Active,1
2695,99.53250446,94.54758033,22372.07922,5.846198395,Highly Active,4
4534,65.92222084,94.21622969,2829.71038,6.563687156,Seddentary,4
1591,90.59137493,100,1632.866959,8.27333484,Highly Active,
2333,62.73620683,99.7364761,548.0439833,5.070554313,Sedentary,
2109,,98.92261206,1688.821072,4.81289165,Sedentary,2
3139,63.07836496,99.27309023,1051.247693,4.405828054,Actve,10
4731,69.43031978,99.36871732,206.8692216,9.805113011,Seddentary,7
3720,64.82180907,100,334.4681556,8.287541365,Actve,3
1713,85.47326326,95.8178476,4984.365625,7.507437577,Actve,2
1935,67.54133791,96.2473507,8612.069623,3.609598378,Highly Active,10
2951,82.95310521,98.97493744,28628.89538,4.364327096,Sedentary,2
1241,67.09756541,99.53971522,1184.569735,7.553892713,Seddentary,6
3043,74.91692469,95.58420539,8386.626834,7.102372956,Sedentary,9
4936,96.86397718,99.65697799,5652.005971,6.09230079,Highly_Active,1
1001,63.81763096,97.11298322,4552.296247,4.471895304,Highly Active,4
4262,64.10207597,99.03739865,8956.922817,8.082856553,nan,7
3848,71.30687285,95.41485546,1908.683484,9.18786354,Active,4
2768,74.73627827,94.138191,2610.562726,7.157928095,Highly_Active,2
2949,84.3120627,99.14767711,3398.507273,5.366007114,Highly_Active,3
3636,75.6447734,100,1409.641884,8.786289231,Highly Active,1
3163,78.67795635,98.08274356,4558.952531,6.752847595,Highly Active,3
4737,57.68508751,100,989.8690188,8.944836177,Sedentary,4
1917,79.52352793,95.24516194,2680.548891,5.96299771,Seddentary,8
4174,79.92451324,96.2328211,840.6529396,9.593129856,Sedentary,2
3241,85.07400323,98.9838145,255.7981306,5.827277444,Sedentary,6
4237,70.07472117,99.0754046,3071.813776,5.507906948,Active,7
3918,74.89898781,96.98890508,6728.109471,ERROR,Sedentary,5
1089,85.59535144,99.17363344,1153.215408,6.39025029,Seddentary,9
2709,59.12037044,96.92507974,35205.73552,7.0811972,Seddentary,4
3169,48.07530147,98.23536753,2244.796266,4.972271384,Active,9
1142,58.36576571,98.69770782,160.6938589,4.999032731,Sedentary,9
4041,65.41020255,100,199.0436448,5.927888109,Highly Active,7
1105,91.0860913,96.24283379,7688.227493,7.037558166,Highly Active,10
1886,,99.19514006,7757.889077,5.333169838,Highly Active,9
1427,61.3583558,99.69546726,16309.89907,8.10378192,Seddentary,4
2328,73.73711413,100,666.6492252,6.33904738,Highly Active,5
2895,67.09713288,100,3305.370478,9.060958157,Seddentary,9
2994,82.21792649,99.36765281,15404.81864,ERROR,Actve,7
1316,79.19843503,,11185.23926,7.013531208,Active,2
2986,61.85124017,98.96426813,1860.985086,ERROR,Actve,8
1634,65.68284182,100,15448.84361,6.90671881,Highly_Active,6
2925,72.85469173,95.82295291,7993.923953,6.42661612,Highly_Active,7
3056,93.45379473,96.2691736,2148.692098,7.77076148,Sedentary,8
3821,65.19313976,100,321.0204452,4.646349049,Highly Active,5
4144,51.72961169,100,4816.32637,6.924311722,Highly_Active,2
4430,94.54533945,94.95301017,8739.804752,5.020373764,Seddentary,4
3270,82.45939773,98.0530358,2189.986252,,Seddentary,8
1574,57.55669935,97.97849564,1293.655022,6.902645325,Seddentary,Very High
1552,79.59514259,100,547.8593366,7.922236247,nan,10
4441,,100,12917.21381,ERROR,Sedentary,6
1715,76.40618281,98.60537409,394.0033208,8.976214278,Active,10
2287,95.43865291,95.99217044,6580.566348,8.003513213,Highly Active,6
4911,83.32992221,97.14960708,10085.05338,6.56527536,Highly_Active,4
2713,79.58243229,94.37965344,10614.24309,4.898727468,Actve,8
2883,,94.88422132,7423.14709,8.793316709,Active,5
4389,77.03841546,100,7404.898538,7.19345268,Active,1
2107,88.17102013,97.38857067,4498.401693,7.192203266,Highly Active,7
2341,72.75626858,97.40700009,3773.457735,5.483362486,Actve,7
1110,89.24299902,97.72835702,1034.262456,6.791239316,Actve,4
1250,79.67906438,98.22543488,5365.352649,5.560876165,Active,3
3430,76.58343595,98.83825195,515.7507111,8.322949019,Seddentary,2
3054,70.37943139,96.13101991,4420.37722,8.359877153,Seddentary,3
1458,70.51968302,100,9188.725287,6.269685206,Highly Active,1
2107,79.78529277,96.68740014,4094.608611,5.622279749,Highly_Active,2
1207,90.19655141,94.58189056,4968.963244,7.687022921,Sedentary,5
1899,82.56598795,95.24581203,12925.24931,7.477377779,Highly_Active,10
4461,64.2829199,97.97506743,7280.732932,4.750580025,Highly Active,10
4385,51.01608951,99.84687515,955.5229633,6.062664421,Highly Active,6
1021,86.09637276,99.60104751,5480.539865,9.789335019,Seddentary,10
1409,,100,3174.232592,6.487885002,Actve,3
1894,70.86208196,95.48243462,1622.046461,6.852640387,Highly Active,2
1514,68.04579993,100,7308.245922,7.317507534,Sedentary,9
4198,87.30789313,98.99589935,3420.063014,5.661914971,Highly_Active,7
1808,62.08675354,97.3603623,10206.24492,7.649474264,Highly_Active,3
4771,97.44297532,96.50658683,6181.697686,7.067121973,Sedentary,7
1873,81.18465291,96.15262806,770.709186,8.18781909,Actve,6
1013,74.60082147,99.06713409,3019.242894,3.972104699,Actve,5
1970,63.38827156,98.13841473,2201.469236,7.031192642,Seddentary,10
4025,88.23103496,94.36554117,1137.406594,6.814970289,Highly_Active,4
4061,68.33704045,97.39848827,11273.75247,4.374413384,Highly_Active,
4083,85.63822026,97.14817719,3329.65888,6.100325639,Active,10
3134,80.98634017,100,6649.997664,7.091213381,nan,10
4595,94.37136179,98.69633499,14960.21358,6.57514577,Seddentary,2
3956,77.38466522,,5481.604475,6.462872253,Actve,10
2560,121.7452205,96.4173174,2089.602223,6.478452596,Sedentary,8
2324,83.32457294,98.53799404,10947.39826,5.80186377,Seddentary,5
2266,77.19405016,96.72945531,4005.864787,9.508266075,Highly Active,8
3169,69.16432395,95.09225416,5808.167372,6.992469814,Highly_Active,4
4218,88.15005803,98.70429127,16265.46124,6.964639599,Active,6
4638,69.50087858,97.84570437,4703.470515,4.508951308,Actve,7
1749,63.38694583,97.63042666,2852.559647,6.026632139,Highly_Active,7
4427,67.96972933,98.14012961,9098.083451,5.706553146,Sedentary,4
1684,72.11769097,99.09502788,1003.055618,6.453657239,Highly Active,6
2927,108.7467603,95.37931351,17151.44509,6.017675959,Highly Active,5
4804,79.38709563,96.34838416,17300.86972,5.573913597,Active,7
4702,65.08491906,100,6062.633338,6.15734487,Active,8
